id,id_item,id_upgrade_base
13297,95812,465
13298,95813,465
13299,95814,465
13300,95815,465
13301,95816,465
13302,95817,465
13303,95818,465
13304,95819,465
13305,95820,465
13306,95821,465
13307,95825,465
13308,95826,465
13309,95827,465
13310,95828,465
13311,95829,465
13312,95830,465
13313,95831,465
13314,95832,465
13315,95833,465
13316,95834,465
13317,95835,465
13318,95836,465
13319,95837,465
13320,95838,465
13321,95839,465
13322,95840,465
13323,95841,465
13324,95842,465
13325,95843,465
13326,95844,465
13327,95845,465
13328,95846,465
13329,95847,465
13330,95848,465
13331,95849,465
13332,95850,465
13333,95851,465
13334,95852,465
13335,95853,465
13336,95854,465
13337,95858,465
13338,95859,465
13339,95860,465
13340,95861,465
13341,95862,465
13342,95863,465
13343,95864,465
13344,95865,465
13345,95866,465
13346,95867,465
13347,95868,465
13348,95869,465
13349,95870,465
13350,95871,465
13351,95872,465
13352,95873,465
13353,95874,465
13354,95875,465
13355,95876,465
13356,95877,465
13357,95878,465
13358,95882,465
13359,95883,465
13360,95884,465
13361,95885,465
13362,95886,465
13363,95890,465
13364,95891,465
13365,95892,465
13366,95893,465
13367,95894,465
13368,95895,465
13369,95896,465
13370,95897,465
13371,95898,465
13372,95899,465
13373,95900,465
13374,95901,465
13375,95902,465
13376,95903,465
13377,95904,465
13378,95905,465
13379,95906,465
13380,95907,465
13381,95908,465
13382,95909,465
13383,95910,465
13384,95911,465
13385,95912,465
13386,95913,465
13387,95914,465
13388,95915,465
13389,95916,465
13390,95917,465
13391,95918,465
13392,95919,465
13393,95920,465
13394,95921,465
13395,95922,465
13396,95923,465
13397,95924,465
13398,95925,465
13399,95926,465
13400,95927,465
13401,95928,465
13402,95929,465
13403,95930,465
13404,95931,465
13405,95932,465
13406,95933,465
13407,95934,465
13408,95935,465
13409,95936,465
13410,95937,465
13411,95938,465
13412,95939,465
13413,95940,465
13414,95941,465
13415,95942,465
13416,95943,465
13417,95944,465
13418,95945,465
13419,95946,465
13420,95947,465
13421,95948,465
13422,95949,465
13423,95950,465
13424,95951,465
13425,95952,465
13426,95953,465
13427,95954,465
13428,95958,465
13429,95959,465
13430,95960,465
13431,95961,465
13432,95962,465
13433,95963,465
13434,95964,465
13435,95965,465
13436,95966,465
13437,95967,465
13438,95968,465
13439,95969,465
13440,95970,465
13441,95971,465
13442,95972,465
13443,95973,465
13444,95974,465
13445,95975,465
13446,95976,465
13447,95977,465
13448,95978,465
13449,95979,465
13450,95980,465
13451,95981,465
13452,95982,465
13453,95983,465
13454,95984,465
13455,95985,465
13456,95986,465
13457,95987,465
13458,95988,465
13459,95989,465
13460,95990,465
13461,95991,465
13462,95992,465
13463,95993,465
13464,95994,465
13465,95995,465
13466,97129,465
15783,95996,465
15784,95997,465
15785,95998,465
15786,95999,465
15787,96000,465
15788,96001,465
15789,96002,465
15790,96003,465
15791,96004,465
15792,96005,465
15793,96006,465
15794,96007,465
15795,96008,465
15796,96009,465
15797,96010,465
15798,96011,465
15799,96012,465
15800,96013,465
15801,96014,465
15802,96015,465
15803,96016,465
15804,96017,465
15805,96018,465
15806,96019,465
15807,96020,465
15808,96021,465
15809,96022,465
15810,96023,465
15811,96024,465
15812,96025,465
15813,96026,465
15814,96027,465
15815,96028,465
15816,96029,465
15817,96030,465
15818,96031,465
15819,96032,465
15820,96033,465
15821,96034,465
15822,96035,465
15823,96036,465
15824,96037,465
15825,96038,465
15826,96039,465
15827,96040,465
15828,96041,465
15829,96042,465
15830,96043,465
15831,96044,465
15832,96045,465
15833,96046,465
15834,96047,465
15835,96048,465
15836,96049,465
15837,96050,465
15838,96051,465
15839,96052,465
15840,96053,465
15841,96054,465
15842,96055,465
15843,96056,465
15844,96057,465
15845,96058,465
15846,96059,465
15847,96060,465
15848,96061,465
15849,96062,465
15850,96063,465
15851,96064,465
15852,96065,465
15853,96066,465
15854,96067,465
15855,96068,465
15856,96069,465
15857,96070,465
15858,96071,465
15859,96072,465
15860,96073,465
15861,96074,465
15862,96075,465
15863,96076,465
15864,96077,465
15865,96078,465
15866,96079,465
15867,96080,465
15868,96081,465
15869,96082,465
15870,96083,465
15871,96084,465
15872,96085,465
15873,96086,465
15874,96087,465
15875,96088,465
15876,96089,465
15877,96090,465
15878,96091,465
15879,96092,465
15880,96093,465
15881,96094,465
15882,96095,465
15883,96096,465
15884,96097,465
15885,96098,465
15886,96099,465
15887,96100,465
15888,96101,465
15889,96102,465
15890,96103,465
15891,96104,465
15892,96105,465
15893,96106,465
15894,96107,465
15895,96108,465
15896,96109,465
15897,96110,465
15898,96111,465
15899,96112,465
15900,96113,465
15901,96114,465
15902,96115,465
15903,96116,465
15904,96117,465
15905,96118,465
15906,96119,465
15907,96120,465
15908,96121,465
15909,96122,465
15910,96123,465
15911,96124,465
15912,96125,465
15913,96126,465
15914,96127,465
15915,96128,465
15916,96129,465
15917,96130,465
15918,96131,465
15919,96132,465
15920,96133,465
15921,96134,465
15922,96135,465
15923,96136,465
15924,96137,465
15925,96138,465
15926,96139,465
15927,96140,465
15928,96141,465
15929,96142,465
15930,96143,465
15931,96144,465
15932,96145,465
15933,96146,465
15934,96147,465
15935,96148,465
15936,96149,465
15937,96150,465
15938,96151,465
15939,96152,465
15940,96153,465
15941,96154,465
15942,96155,465
15943,96156,465
15944,96157,465
15945,96158,465
15946,96159,465
15947,96160,465
15948,96161,465
15949,96162,465
15950,96163,465
15951,96164,465
15952,96165,465
15953,96166,465
15954,96167,465
15955,96168,465
15956,96169,465
15957,96170,465
15958,96171,465
15959,96172,465
15960,96173,465
15961,96174,465
15962,96175,465
15963,96176,465
15964,96177,465
15965,96178,465
15966,96179,465
15967,96180,465
15968,96181,465
15969,96182,465
15970,96183,465
15971,96184,465
15972,96185,465
15973,96186,465
15974,96187,465
15975,96188,465
15976,96189,465
15977,96190,465
15978,96191,465
15979,96192,465
15980,96193,465
15981,96197,465
15982,96198,465
15983,96199,465
15984,96200,465
15985,96201,465
15986,96202,465
15987,96203,465
15988,96204,465
15989,96205,465
15990,96206,465
15991,96207,465
15992,96208,465
15993,96209,465
15994,96210,465
15995,96211,465
15996,96212,465
15997,96213,465
15998,96214,465
15999,96215,465
16000,96216,465
16001,96217,465
16002,96218,465
16003,96219,465
16004,96220,465
16005,96221,465
16006,96222,465
16007,96223,465
16008,96224,465
16009,96225,465
16010,96226,465
16011,96230,465
16012,96231,465
16013,96232,465
16014,96233,465
16015,96234,465
16016,96235,465
16017,96236,465
16018,96237,465
16019,96238,465
16020,96239,465
16021,96240,465
16022,96241,465
16023,96242,465
16024,96243,465
16025,96244,465
16026,96245,465
16027,96246,465
16028,96247,465
16029,96248,465
16030,96249,465
16031,96250,465
16032,96254,465
16033,96255,465
16034,96256,465
16035,96257,465
16036,96258,465
16037,96262,465
16038,96263,465
16039,96264,465
16040,96265,465
16041,96266,465
16042,96267,465
16043,96268,465
16044,96269,465
16045,96270,465
16046,96271,465
16047,96272,465
16048,96273,465
16049,96274,465
16050,96275,465
16051,96276,465
16052,96277,465
16053,96278,465
16054,96279,465
16055,96280,465
16056,96281,465
16057,96282,465
16058,96283,465
16059,96284,465
16060,96285,465
16061,96286,465
16062,96287,465
16063,96288,465
16064,96289,465
16065,96290,465
16066,96291,465
16067,96292,465
16068,96293,465
16069,96294,465
16070,96295,465
16071,96296,465
16072,96297,465
16073,96298,465
16074,96299,465
16075,96300,465
16076,96301,465
16077,96302,465
16078,96303,465
16079,96304,465
16080,96305,465
16081,96306,465
16082,96307,465
16083,96308,465
16084,96309,465
16085,96310,465
16086,96311,465
16087,96312,465
16088,96313,465
16089,96314,465
16090,96315,465
16091,96316,465
16092,96317,465
16093,96318,465
16094,96319,465
16095,96320,465
16096,96321,465
16097,96322,465
16098,96323,465
16099,96324,465
16100,96325,465
16101,96326,465
16102,96330,465
16103,96331,465
16104,96332,465
16105,96333,465
16106,96334,465
16107,96335,465
16108,96336,465
16109,96337,465
16110,96338,465
16111,96339,465
16112,96340,465
16113,96341,465
16114,96342,465
16115,96343,465
16116,96344,465
16117,96345,465
16118,96346,465
16119,96347,465
16120,96348,465
16121,96349,465
16122,96350,465
16123,96351,465
16124,96352,465
16125,96353,465
16126,96354,465
16127,96355,465
16128,96356,465
16129,96357,465
16130,96358,465
16131,96359,465
16132,96360,465
16133,96361,465
16134,96362,465
16135,96363,465
16136,96364,465
16137,96365,465
16138,96366,465
16139,96367,465
16140,97128,465
16499,94995,465
16500,94996,465
16501,94997,465
16502,94998,465
16503,94999,465
16504,95000,465
16505,95001,465
16506,95002,465
16507,95003,465
16508,95004,465
16509,95005,465
16510,95006,465
16511,95007,465
16512,95008,465
16513,95009,465
16514,95010,465
16515,95011,465
16516,95012,465
16517,95013,465
16518,95014,465
16519,95015,465
16520,95016,465
16521,95017,465
16522,95018,465
16523,95019,465
16524,95020,465
16525,95021,465
16526,95022,465
16527,95023,465
16528,95024,465
16529,95025,465
16530,95026,465
16531,95027,465
16532,95028,465
16533,95029,465
16534,95030,465
16535,95031,465
16536,95032,465
16537,95033,465
16538,95034,465
16539,95035,465
16540,95036,465
16541,95037,465
16542,95038,465
16543,95039,465
16544,95040,465
16545,96368,465
16546,96369,465
16547,96370,465
16548,96371,465
16549,96372,465
16550,96373,465
16551,96374,465
16552,96375,465
16553,96376,465
16554,96377,465
16555,96378,465
16556,96379,465
16557,96380,465
16558,96381,465
16559,96382,465
16560,96383,465
16561,96384,465
16562,96385,465
16563,96386,465
16564,96387,465
16565,96388,465
16566,96389,465
16567,96390,465
16568,96391,465
16569,96392,465
16570,96393,465
16571,96394,465
16572,96395,465
16573,96396,465
16574,96397,465
16575,96398,465
16576,96399,465
16577,96400,465
16578,96401,465
16579,96402,465
16580,96403,465
16581,96404,465
16582,96405,465
16583,96406,465
16584,96407,465
16585,96408,465
16586,96409,465
16587,96410,465
16588,96411,465
16589,96412,465
16590,96413,465
16591,96414,465
16592,96415,465
16593,96416,465
16594,96417,465
16595,96418,465
16596,96419,465
16597,96420,465
16598,96421,465
16599,96422,465
16600,96423,465
16601,96424,465
16602,96425,465
16603,96426,465
16604,96427,465
16605,96428,465
16606,96429,465
16607,96430,465
16608,96431,465
16609,96432,465
16610,96433,465
16611,96434,465
16612,96435,465
16613,96436,465
16614,96437,465
16615,96438,465
16616,96439,465
16617,96440,465
16618,96441,465
16619,96442,465
16620,96443,465
16621,96444,465
16622,96445,465
16623,96446,465
16624,96447,465
16625,96448,465
16626,96449,465
16627,96450,465
16628,96451,465
16629,96452,465
16630,96453,465
16631,96454,465
16632,96455,465
16633,96456,465
16634,96457,465
16635,96458,465
16636,96459,465
16637,96460,465
16638,96461,465
16639,96462,465
16640,96463,465
16641,96464,465
16642,96465,465
16643,96466,465
16644,96467,465
16645,96468,465
16646,96469,465
16647,96470,465
16648,96471,465
16649,96472,465
16650,96473,465
16651,96474,465
16652,96475,465
16653,96476,465
16654,96477,465
16655,96478,465
16656,96479,465
16657,96480,465
16658,96481,465
16659,96482,465
16660,96483,465
16661,96484,465
16662,96485,465
16663,96486,465
16664,96487,465
16665,96488,465
16666,96489,465
16667,96490,465
16668,96491,465
16669,96492,465
16670,96493,465
16671,96494,465
16672,96495,465
16673,96496,465
16674,96497,465
16675,96498,465
16676,96499,465
16677,96500,465
16678,96501,465
16679,96502,465
16680,96503,465
16681,96504,465
16682,96505,465
16683,96506,465
16684,96507,465
16685,96508,465
16686,96509,465
16687,96510,465
16688,96511,465
16689,96512,465
16690,96513,465
16691,96514,465
16692,96515,465
16693,96516,465
16694,96517,465
16695,96518,465
16696,96519,465
16697,96520,465
16698,96521,465
16699,96522,465
16700,96523,465
16701,96524,465
16702,96525,465
16703,96526,465
16704,96527,465
16705,96528,465
16706,96529,465
16707,96530,465
16708,96531,465
16709,96532,465
16710,96533,465
16711,96534,465
16712,96535,465
16713,96536,465
16714,96537,465
16715,96538,465
16716,96539,465
16717,96540,465
16718,96541,465
16719,96542,465
16720,96543,465
16721,96544,465
16722,96545,465
16723,96546,465
16724,96547,465
16725,96548,465
16726,96549,465
16727,96550,465
16728,96551,465
16729,96552,465
16730,96553,465
16731,96554,465
16732,96555,465
16733,96556,465
16734,96557,465
16735,96558,465
16736,96559,465
16737,96560,465
16738,96561,465
16739,96562,465
16740,96563,465
16741,96564,465
16742,96565,465
16743,96569,465
16744,96570,465
16745,96571,465
16746,96572,465
16747,96573,465
16748,96574,465
16749,96575,465
16750,96576,465
16751,96577,465
16752,96578,465
16753,96579,465
16754,96580,465
16755,96581,465
16756,96582,465
16757,96583,465
16758,96584,465
16759,96585,465
16760,96586,465
16761,96587,465
16762,96588,465
16763,96589,465
16764,96590,465
16765,96591,465
16766,96592,465
16767,96593,465
16768,96594,465
16769,96595,465
16770,96596,465
16771,96597,465
16772,96598,465
16773,96602,465
16774,96603,465
16775,96604,465
16776,96605,465
16777,96606,465
16778,96607,465
16779,96608,465
16780,96609,465
16781,96610,465
16782,96611,465
16783,96612,465
16784,96613,465
16785,96614,465
16786,96615,465
16787,96616,465
16788,96617,465
16789,96618,465
16790,96619,465
16791,96620,465
16792,96621,465
16793,96622,465
16794,96626,465
16795,96627,465
16796,96628,465
16797,96629,465
16798,96630,465
16799,96634,465
16800,96635,465
16801,96636,465
16802,96637,465
16803,96638,465
16804,96639,465
16805,96640,465
16806,96641,465
16807,96642,465
16808,96643,465
16809,96644,465
16810,96645,465
16811,96646,465
16812,96647,465
16813,96648,465
16814,96649,465
16815,96650,465
16816,96651,465
16817,96652,465
16818,96653,465
16819,96654,465
16820,96655,465
16821,96656,465
16822,96657,465
16823,96658,465
16824,96659,465
16825,96660,465
16826,96661,465
16827,96662,465
16828,96663,465
16829,96664,465
16830,96665,465
16831,96666,465
16832,96667,465
16833,96668,465
16834,96669,465
16835,96670,465
16836,96671,465
16837,96672,465
16838,96673,465
16839,96674,465
16840,96675,465
16841,96676,465
16842,96677,465
16843,96678,465
16844,96679,465
16845,96680,465
16846,96681,465
16847,96682,465
16848,96683,465
16849,96684,465
16850,96685,465
16851,96686,465
16852,96687,465
16853,96688,465
16854,96689,465
16855,96690,465
16856,96691,465
16857,96692,465
16858,96693,465
16859,96694,465
16860,96695,465
16861,96696,465
16862,96697,465
16863,96698,465
16864,96702,465
16865,96703,465
16866,96704,465
16867,96705,465
16868,96706,465
16869,96707,465
16870,96708,465
16871,96709,465
16872,96710,465
16873,96711,465
16874,96712,465
16875,96713,465
16876,96714,465
16877,96715,465
16878,96716,465
16879,96717,465
16880,96718,465
16881,96719,465
16882,96720,465
16883,96721,465
16884,96722,465
16885,96723,465
16886,96724,465
16887,96725,465
16888,96726,465
16889,96727,465
16890,96728,465
16891,96729,465
16892,96730,465
16893,96731,465
16894,96732,465
16895,96733,465
16896,96734,465
16897,96735,465
16898,96736,465
16899,96737,465
16900,96738,465
16901,96739,465
16902,96740,465
16903,96741,465
16904,96742,465
16905,96743,465
16906,96744,465
16907,96745,465
16908,96746,465
16909,96747,465
16910,96748,465
16911,96749,465
16912,96750,465
16913,96751,465
16914,96752,465
16915,96753,465
16916,96754,465
16917,96755,465
16918,96756,465
16919,96757,465
16920,96758,465
16921,96759,465
16922,96760,465
16923,96761,465
16924,96762,465
16925,96763,465
16926,96764,465
16927,96765,465
16928,96766,465
16929,96767,465
16930,96768,465
16931,96769,465
16932,96770,465
16933,96771,465
16934,96772,465
16935,96773,465
16936,96774,465
16937,96775,465
16938,96776,465
16939,96777,465
16940,96778,465
16941,96779,465
16942,96780,465
16943,96781,465
16944,96782,465
16945,96783,465
16946,96784,465
16947,96785,465
16948,96786,465
16949,96787,465
16950,96788,465
16951,96789,465
16952,96790,465
16953,96791,465
16954,96792,465
16955,96793,465
16956,96794,465
16957,96795,465
16958,96796,465
16959,96797,465
16960,96798,465
16961,96799,465
16962,96800,465
16963,96801,465
16964,96802,465
16965,96803,465
16966,96804,465
16967,96805,465
16968,96806,465
16969,96807,465
16970,96808,465
16971,96809,465
16972,96810,465
16973,96811,465
16974,96812,465
16975,96813,465
16976,96814,465
16977,96815,465
16978,96816,465
16979,96817,465
16980,96818,465
16981,96819,465
16982,96820,465
16983,96821,465
16984,96822,465
16985,96823,465
16986,96824,465
16987,96825,465
16988,96826,465
16989,96827,465
16990,96828,465
16991,96829,465
16992,96830,465
16993,96831,465
16994,96832,465
16995,96833,465
16996,96834,465
16997,96835,465
16998,96836,465
16999,96837,465
17000,96838,465
17001,96839,465
17002,96840,465
17003,96841,465
17004,96842,465
17005,96843,465
17006,96844,465
17007,96845,465
17008,96846,465
17009,96847,465
17010,96848,465
17011,96849,465
17012,96850,465
17013,96851,465
17014,96852,465
17015,96853,465
17016,96854,465
17017,96855,465
17018,96856,465
17019,96857,465
17020,96858,465
17021,96859,465
17022,96860,465
17023,96861,465
17024,96862,465
17025,96863,465
17026,96864,465
17027,96865,465
17028,96866,465
17029,96867,465
17030,96868,465
17031,96869,465
17032,96870,465
17033,96871,465
17034,96872,465
17035,96873,465
17036,96874,465
17037,96875,465
17038,96876,465
17039,96877,465
17040,96878,465
17041,96879,465
17042,96880,465
17043,96881,465
17044,96882,465
17045,96883,465
17046,96884,465
17047,96885,465
17048,96886,465
17049,96887,465
17050,96888,465
17051,96889,465
17052,96890,465
17053,96891,465
17054,96892,465
17055,96893,465
17056,96894,465
17057,96895,465
17058,96896,465
17059,96897,465
17060,96898,465
17061,96899,465
17062,96900,465
17063,96901,465
17064,96902,465
17065,96903,465
17066,96904,465
17067,96905,465
17068,96906,465
17069,96907,465
17070,96908,465
17071,96909,465
17072,96910,465
17073,96911,465
17074,96912,465
17075,96913,465
17076,96914,465
17077,96915,465
17078,96916,465
17079,96917,465
17080,96918,465
17081,96919,465
17082,96920,465
17083,96921,465
17084,96922,465
17085,96923,465
17086,96924,465
17087,96925,465
17088,96926,465
17089,96927,465
17090,96928,465
17091,96929,465
17092,96930,465
17093,96931,465
17094,96932,465
17095,96933,465
17096,96934,465
17097,96935,465
17098,96936,465
17099,96937,465
17100,96941,465
17101,96942,465
17102,96943,465
17103,96944,465
17104,96945,465
17105,96946,465
17106,96947,465
17107,96948,465
17108,96949,465
17109,96950,465
17110,96951,465
17111,96952,465
17112,96953,465
17113,96954,465
17114,96955,465
17115,96956,465
17116,96957,465
17117,96958,465
17118,96959,465
17119,96960,465
17120,96961,465
17121,96962,465
17122,96963,465
17123,96964,465
17124,96965,465
17125,96966,465
17126,96967,465
17127,96968,465
17128,96969,465
17129,96970,465
17130,96974,465
17131,96975,465
17132,96976,465
17133,96977,465
17134,96978,465
17135,96979,465
17136,96980,465
17137,96981,465
17138,96982,465
17139,96983,465
17140,96984,465
17141,96985,465
17142,96986,465
17143,96987,465
17144,96988,465
17145,96989,465
17146,96990,465
17147,96991,465
17148,96992,465
17149,96993,465
17150,96994,465
17151,96998,465
17152,96999,465
17153,97000,465
17154,97001,465
17155,97002,465
17156,97006,465
17157,97007,465
17158,97008,465
17159,97009,465
17160,97010,465
17161,97011,465
17162,97012,465
17163,97013,465
17164,97014,465
17165,97015,465
17166,97016,465
17167,97017,465
17168,97018,465
17169,97019,465
17170,97020,465
17171,97021,465
17172,97022,465
17173,97023,465
17174,97024,465
17175,97025,465
17176,97026,465
17177,97027,465
17178,97028,465
17179,97029,465
17180,97030,465
17181,97031,465
17182,97032,465
17183,97033,465
17184,97034,465
17185,97035,465
17186,97036,465
17187,97037,465
17188,97038,465
17189,97039,465
17190,97040,465
17191,97041,465
17192,97042,465
17193,97043,465
17194,97044,465
17195,97045,465
17196,97046,465
17197,97047,465
17198,97048,465
17199,97049,465
17200,97050,465
17201,97051,465
17202,97052,465
17203,97053,465
17204,97054,465
17205,97055,465
17206,97056,465
17207,97057,465
17208,97058,465
17209,97059,465
17210,97060,465
17211,97061,465
17212,97062,465
17213,97063,465
17214,97064,465
17215,97065,465
17216,97066,465
17217,97067,465
17218,97068,465
17219,97069,465
17220,97070,465
17221,97074,465
17222,97075,465
17223,97076,465
17224,97077,465
17225,97078,465
17226,97079,465
17227,97080,465
17228,97081,465
17229,97082,465
17230,97083,465
17231,97084,465
17232,97085,465
17233,97086,465
17234,97087,465
17235,97088,465
17236,97089,465
17237,97090,465
17238,97091,465
17239,97092,465
17240,97093,465
17241,97094,465
17242,97095,465
17243,97096,465
17244,97097,465
17245,97098,465
17246,97099,465
17247,97100,465
17248,97101,465
17249,97102,465
17250,97103,465
17251,97104,465
17252,97105,465
17253,97106,465
17254,97107,465
17255,97108,465
17256,97109,465
17257,97110,465
17258,97111,465
17259,97127,465
17260,97130,465
18023,94263,465
18024,94264,465
18025,94265,465
18026,94266,465
18027,94267,465
18028,94268,465
18029,94269,465
18030,94270,465
18031,94271,465
18032,94272,465
18033,94273,465
18034,94274,465
18035,94275,465
18036,94276,465
18037,94277,465
18038,94278,465
18039,94279,465
18040,94280,465
18041,94507,465
18042,94508,465
18043,94509,465
18044,94510,465
18045,94511,465
18046,94512,465
18047,94513,465
18048,94514,465
18049,94515,465
18050,94516,465
18051,94518,465
18052,94519,465
18053,94520,465
18054,94521,465
18055,94522,465
18056,94523,465
18057,94524,465
18058,94525,465
18059,94526,465
18060,94527,465
18061,94528,465
18062,94529,465
18063,94530,465
18064,94531,465
18065,94532,465
18066,95060,465
18067,95061,465
18068,95062,465
18069,95063,465
18070,95064,465
18071,95065,465
18072,95066,465
18073,95067,465
18074,95068,465
18075,95069,465
18076,95074,465
18077,95075,465
18078,95076,465
18079,95077,465
18080,95078,465
18081,95079,465
18082,95080,465
18083,95081,465
18084,95082,465
18085,95083,465
18086,95084,465
18087,95085,465
18088,95086,465
18089,95087,465
18090,95088,465
18091,95089,465
18092,95090,465
18093,95091,465
18094,95095,465
18095,95096,465
18096,95097,465
18097,95098,465
18098,95099,465
18099,95100,465
18100,95101,465
18101,95102,465
18102,95103,465
18103,95104,465
18104,95105,465
18105,95106,465
18106,95107,465
18107,95108,465
18108,95109,465
18109,95110,465
18110,95111,465
18111,95112,465
18112,95113,465
18113,95114,465
18114,95115,465
18115,95116,465
18116,95117,465
18117,95118,465
18118,95119,465
18119,95120,465
18120,95121,465
18121,95122,465
18122,95123,465
18123,95124,465
18124,95125,465
18125,95126,465
18126,95127,465
18127,95128,465
18128,95129,465
18129,95130,465
18130,95131,465
18131,95132,465
18132,95133,465
18133,95134,465
18134,95135,465
18135,95136,465
18136,95137,465
18137,95138,465
18138,95139,465
18139,95140,465
18140,95141,465
18141,95142,465
18142,95143,465
18143,95144,465
18144,95145,465
18145,95146,465
18146,95147,465
18147,95148,465
18148,95149,465
18149,95150,465
18150,95151,465
18151,95152,465
18152,95153,465
18153,95163,465
18154,95164,465
18155,95165,465
18156,95166,465
18157,95167,465
18158,95177,465
18159,95178,465
18160,95179,465
18161,95180,465
18162,95181,465
18163,95182,465
18164,95183,465
18165,95184,465
18166,95185,465
18167,95186,465
18168,95187,465
18169,95188,465
18170,95189,465
18171,95190,465
18172,95191,465
18173,95192,465
18174,95193,465
18175,95194,465
18176,95195,465
18177,95196,465
18178,95197,465
18179,95198,465
18180,95199,465
18181,95200,465
18182,95201,465
18183,95202,465
18184,95203,465
18185,95204,465
18186,95205,465
18187,95206,465
18188,95207,465
18189,95208,465
18190,95209,465
18191,95210,465
18192,95211,465
18193,95212,465
18194,95213,465
18195,95214,465
18196,95215,465
18197,95216,465
18198,95217,465
18199,95218,465
18200,95219,465
18201,95220,465
18202,95221,465
18203,95222,465
18204,95223,465
18205,95224,465
18206,95225,465
18207,95226,465
18208,95227,465
18209,95228,465
18210,95229,465
18211,95230,465
18212,95231,465
18213,95232,465
18214,95233,465
18215,95234,465
18216,95235,465
18217,95236,465
18218,95237,465
18219,95238,465
18220,95239,465
18221,95240,465
18222,95241,465
18223,95242,465
18224,95243,465
18225,95244,465
18226,95245,465
18227,95246,465
18228,95247,465
18229,95248,465
18230,95249,465
18231,95250,465
18232,95251,465
18233,95252,465
18234,95253,465
18235,95254,465
18236,95255,465
18237,95256,465
18238,95257,465
18239,95258,465
18240,95259,465
18241,95260,465
18242,95261,465
18243,95262,465
18244,95263,465
18245,95264,465
18246,95265,465
18247,95266,465
18248,95267,465
18249,95268,465
18250,95269,465
18251,95270,465
18252,95271,465
18253,95272,465
18254,95273,465
18255,95274,465
18256,95275,465
18257,95276,465
18258,95277,465
18259,95278,465
18260,95279,465
18261,95280,465
18262,95281,465
18263,95282,465
18264,95283,465
18265,95284,465
18266,95285,465
18267,95286,465
18268,95287,465
18269,95288,465
18270,95289,465
18271,95290,465
18272,95291,465
18273,95292,465
18274,95293,465
18275,95294,465
18276,95295,465
18277,95296,465
18278,95297,465
18279,95298,465
18280,95299,465
18281,95300,465
18282,95301,465
18283,95302,465
18284,95303,465
18285,95304,465
18286,95305,465
18287,95306,465
18288,95307,465
18289,95308,465
18290,95309,465
18291,95310,465
18292,95311,465
18293,95312,465
18294,95313,465
18295,95314,465
18296,95315,465
18297,95316,465
18298,95317,465
18299,95318,465
18300,95319,465
18301,95320,465
18302,95321,465
18303,95322,465
18304,95323,465
18305,95324,465
18306,95325,465
18307,95326,465
18308,95327,465
18309,95328,465
18310,95329,465
18311,95330,465
18312,95331,465
18313,95332,465
18314,95333,465
18315,95334,465
18316,95335,465
18317,95336,465
18318,95337,465
18319,95338,465
18320,95339,465
18321,97126,465
18621,95527,465
18634,97290,451
18636,97291,445
18638,97292,445
18640,97293,445
18642,97294,445
18644,97295,445
18646,97296,445
18648,97297,445
18650,97298,445
18652,97299,445
18653,97300,445
18656,97301,445
18658,97302,445
18660,97303,445
18662,97304,451
18664,97305,445
18665,97515,453
18667,97516,456
18669,97517,453
18671,97518,456
18673,97520,453
18675,97521,453
18677,97522,453
18679,97523,453
18681,97525,453
18683,97526,453
18685,97527,456
18687,97528,453
18689,97529,456
18691,97531,453
18693,97532,453
18695,97533,453
18699,97833,453
18701,97834,453
18703,97835,453
18705,97836,453
18707,97837,453
18709,97838,453
18711,97839,453
18713,97840,453
18715,97841,453
18717,97842,453
18719,97843,453
18721,97844,453
18723,97845,453
18726,97846,453
18728,97847,453
18729,97923,453
18731,97924,453
18733,97925,453
18735,97926,453
18737,97927,453
18739,97928,453
18741,97929,453
18743,97930,453
18745,97931,453
18747,97932,453
18749,97933,453
18751,97934,453
18753,97935,453
18755,97936,453
18758,97944,453
18760,97945,453
18762,98006,445
18764,98007,465
18766,98008,445
18768,98009,445
18770,98010,445
18772,98011,445
18774,98012,465
18775,98013,465
18777,98014,445
18780,98015,445
18782,98016,445
18784,98017,465
18786,98018,445
18788,98019,445
18790,98020,445
18792,98029,445
18794,98030,445
18795,98042,445
18798,98043,445
18800,98044,445
18801,98045,445
18804,98046,445
18806,98047,445
18808,98048,445
18810,98049,445
18812,98050,445
18814,98064,445
18816,98065,465
18818,98066,445
18820,98067,445
18822,98068,445
18824,98069,445
18826,98070,445
18828,98071,445
18830,98072,445
18832,98073,445
18834,98074,445
18836,98075,445
18838,98076,445
18840,98146,465
18842,98147,465
18844,98148,465
18846,98149,465
18848,98150,465
18850,98335,465
18860,100945,465
18861,101451,451
18863,98172,465
18864,98173,465
18865,98174,465
18866,98175,465
18867,98176,465
18868,98177,465
18869,98178,465
18870,98179,465
18871,98180,465
18872,98181,465
18873,98182,465
18874,98183,465
18875,98184,465
18876,98185,465
18877,98186,465
18878,98187,465
18879,98188,465
18880,98189,465
18881,98190,465
18882,98191,465
18883,98192,465
18884,98193,465
18885,98194,465
18886,98195,465
18887,98196,465
18888,98197,465
18889,98198,465
18890,98199,465
18891,98200,465
18892,98201,465
18893,98202,465
18894,98203,465
18895,98204,465
18896,98205,465
18897,98206,465
18898,98207,465
18899,98208,465
18900,98209,465
18901,98210,465
18902,98211,465
18903,98212,465
18904,98213,465
18905,98214,465
18906,98215,465
18907,98216,465
18908,98217,465
18909,98218,465
18910,98219,465
