id;quality;inv_type;ilevel;req_level;stat_type_1;stat_type_2;stat_type_3;stat_type_4;stat_type_5;stat_type_6;stat_type_7;stat_type_8;stat_type_9;stat_type_10;stat_val_1;stat_val_2;stat_val_3;stat_val_4;stat_val_5;stat_val_6;stat_val_7;stat_val_8;stat_val_9;stat_val_10;stat_alloc_1;stat_alloc_2;stat_alloc_3;stat_alloc_4;stat_alloc_5;stat_alloc_6;stat_alloc_7;stat_alloc_8;stat_alloc_9;stat_alloc_10
19694;3;7;65;60;7;32;50;-1;-1;-1;-1;-1;-1;-1;19;17;4;0;0;0;0;0;0;0;5946;5405;1405;0;0;0;0;0;0;0
7919;2;10;45;40;7;50;-1;-1;-1;-1;-1;-1;-1;-1;10;4;0;0;0;0;0;0;0;0;7143;2571;0;0;0;0;0;0;0;0
49904;4;7;264;80;4;7;14;13;50;-1;-1;-1;-1;-1;29;25;11;7;15;0;0;0;0;0;5260;7890;2760;2760;2760;0;0;0;0;0
13041;3;17;26;21;13;50;-1;-1;-1;-1;-1;-1;-1;-1;12;1;0;0;0;0;0;0;0;0;9286;1142;0;0;0;0;0;0;0;0
7922;3;1;43;40;4;50;-1;-1;-1;-1;-1;-1;-1;-1;22;22;0;0;0;0;0;0;0;0;10000;10000;0;0;0;0;0;0;0;0
18168;4;14;65;60;7;50;-1;-1;-1;-1;-1;-1;-1;-1;9;14;0;0;0;0;0;0;0;0;4074;6667;0;0;0;0;0;0;0;0
7930;2;5;46;41;7;32;50;-1;-1;-1;-1;-1;-1;-1;10;10;4;0;0;0;0;0;0;0;5263;5263;1894;0;0;0;0;0;0;0
3835;2;9;33;28;7;50;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;7143;2285;0;0;0;0;0;0;0;0
47899;4;13;232;80;4;7;13;50;-1;-1;-1;-1;-1;-1;12;18;8;3;0;0;0;0;0;0;5306;7857;3571;1306;0;0;0;0;0;0
37591;3;11;200;80;4;7;13;50;-1;-1;-1;-1;-1;-1;15;23;7;5;0;0;0;0;0;0;5244;7805;2561;1609;0;0;0;0;0;0
50968;4;5;264;80;4;7;13;32;50;-1;-1;-1;-1;-1;22;25;19;15;6;0;0;0;0;0;3994;7890;3506;2662;1090;0;0;0;0;0
47888;4;11;232;80;4;7;13;50;-1;-1;-1;-1;-1;-1;16;24;13;3;0;0;0;0;0;0;5276;7874;4094;1102;0;0;0;0;0;0
21268;4;13;79;60;7;38;13;50;0;0;0;0;0;0;8;7;8;2;0;0;0;0;0;0;5000;4166;5000;1166;0;0;0;0;0;0
22806;4;13;81;60;7;32;50;-1;-1;-1;-1;-1;-1;-1;11;6;3;0;0;0;0;0;0;0;6800;4000;1600;0;0;0;0;0;0;0
13079;3;14;30;25;4;50;-1;-1;-1;-1;-1;-1;-1;-1;6;2;0;0;0;0;0;0;0;0;7778;2222;0;0;0;0;0;0;0;0
18712;3;9;50;45;7;50;-1;-1;-1;-1;-1;-1;-1;-1;5;5;0;0;0;0;0;0;0;0;3750;3750;0;0;0;0;0;0;0;0
7963;2;5;40;35;4;50;0;0;0;0;0;0;0;0;10;4;0;0;0;0;0;0;0;0;6250;2750;0;0;0;0;0;0;0;0
22301;3;20;63;58;7;5;50;-1;-1;-1;-1;-1;-1;-1;21;13;5;0;0;0;0;0;0;0;6667;4167;1444;0;0;0;0;0;0;0
22302;3;1;63;58;7;5;50;-1;-1;-1;-1;-1;-1;-1;21;13;5;0;0;0;0;0;0;0;6667;4167;1444;0;0;0;0;0;0;0
22303;3;7;62;57;7;5;50;-1;-1;-1;-1;-1;-1;-1;21;13;4;0;0;0;0;0;0;0;6667;4167;1444;0;0;0;0;0;0;0
22304;3;10;61;56;7;5;50;-1;-1;-1;-1;-1;-1;-1;15;10;3;0;0;0;0;0;0;0;6538;4231;1384;0;0;0;0;0;0;0
22305;3;3;61;56;7;5;50;-1;-1;-1;-1;-1;-1;-1;15;10;3;0;0;0;0;0;0;0;6538;4231;1384;0;0;0;0;0;0;0
22306;3;6;60;55;7;5;50;-1;-1;-1;-1;-1;-1;-1;15;10;3;0;0;0;0;0;0;0;6538;4231;1384;0;0;0;0;0;0;0
15141;4;5;62;57;3;7;36;-1;32;50;51;-1;-1;-1;18;12;16;0;16;5;7;0;0;0;5111;3333;4667;0;4667;1333;2000;0;0;0
22311;3;8;61;56;7;5;50;-1;-1;-1;-1;-1;-1;-1;15;10;3;0;0;0;0;0;0;0;6538;4231;1384;0;0;0;0;0;0;0
22313;3;9;61;56;7;5;50;-1;-1;-1;-1;-1;-1;-1;12;7;2;0;0;0;0;0;0;0;7000;4000;1400;0;0;0;0;0;0;0
27436;3;11;103;66;7;13;50;-1;-1;-1;-1;-1;-1;-1;19;12;3;0;0;0;0;0;0;0;8182;5152;1471;0;0;0;0;0;0;0
45871;4;11;226;80;4;7;14;32;50;-1;-1;-1;-1;-1;10;19;9;6;3;0;0;0;0;0;3333;6000;2917;1833;1066;0;0;0;0;0
48945;3;1;200;0;5;50;-1;-1;-1;-1;-1;-1;-1;-1;28;8;0;0;0;0;0;0;0;0;10000;1594;0;0;0;0;0;0;0;0
45874;4;11;219;80;4;7;13;14;50;-1;-1;-1;-1;-1;16;24;12;9;4;0;0;0;0;0;5310;7876;3805;3009;1132;0;0;0;0;0
33593;4;16;128;70;7;13;50;-1;-1;-1;-1;-1;-1;-1;20;17;4;0;0;0;0;0;0;0;7708;6458;1416;0;0;0;0;0;0;0
24379;3;16;91;62;7;13;50;-1;-1;-1;-1;-1;-1;-1;15;11;6;0;0;0;0;0;0;0;7333;5333;2773;0;0;0;0;0;0;0
15413;3;5;63;0;7;13;50;-1;-1;-1;-1;-1;-1;-1;20;13;5;0;0;0;0;0;0;0;6111;4167;1666;0;0;0;0;0;0;0
12613;2;5;62;57;51;55;50;-1;-1;-1;-1;-1;-1;-1;15;15;15;0;0;0;0;0;0;0;5556;5556;5555;0;0;0;0;0;0;0
12614;2;7;62;57;51;55;50;-1;-1;-1;-1;-1;-1;-1;14;14;15;0;0;0;0;0;0;0;5185;5185;5555;0;0;0;0;0;0;0
35661;3;11;163;72;4;7;13;50;-1;-1;-1;-1;-1;-1;13;21;8;4;0;0;0;0;0;0;5172;7931;2931;1517;0;0;0;0;0;0
39246;4;2;200;80;4;7;13;50;-1;-1;-1;-1;-1;-1;15;23;12;3;0;0;0;0;0;0;5263;7895;4105;1052;0;0;0;0;0;0
49489;4;11;245;80;13;7;50;51;55;52;54;56;-1;-1;12;25;5;6;6;6;6;6;0;0;3819;7986;1587;2083;2083;2083;2083;2083;0;0
47955;4;11;245;80;4;7;13;50;-1;-1;-1;-1;-1;-1;10;25;11;3;0;0;0;0;0;0;5278;7917;4097;1055;0;0;0;0;0;0
11604;3;5;59;54;7;50;51;-1;-1;-1;-1;-1;-1;-1;11;7;17;0;0;0;0;0;0;0;3529;2352;5588;0;0;0;0;0;0;0
39225;4;16;200;80;4;7;13;32;50;-1;-1;-1;-1;-1;12;15;11;9;3;0;0;0;0;0;4105;5263;3895;2947;1010;0;0;0;0;0
40280;4;17;213;80;3;7;50;-1;-1;-1;-1;-1;-1;-1;29;57;6;0;0;0;0;0;0;0;5236;10419;1068;0;0;0;0;0;0;0
12633;3;1;60;55;6;7;5;50;-1;-1;-1;-1;-1;-1;13;20;14;4;0;0;0;0;0;0;4412;6765;4706;1411;0;0;0;0;0;0
47967;4;13;245;80;4;7;13;50;-1;-1;-1;-1;-1;-1;12;12;4;3;0;0;0;0;0;0;5225;7928;3604;1343;0;0;0;0;0;0
35680;3;2;183;77;4;7;13;50;-1;-1;-1;-1;-1;-1;15;23;10;4;0;0;0;0;0;0;5143;7857;3571;1371;0;0;0;0;0;0
12641;4;5;63;57;13;50;-1;-1;-1;-1;-1;-1;-1;-1;16;16;0;0;0;0;0;0;0;0;4348;4348;0;0;0;0;0;0;0;0
868;4;13;43;38;13;50;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;5000;2857;0;0;0;0;0;0;0;0
51174;4;5;264;80;4;7;13;14;50;-1;-1;-1;-1;-1;29;31;3;15;6;0;0;0;0;0;5260;7890;2078;2760;1103;0;0;0;0;0
47466;4;2;258;80;4;7;13;50;-1;-1;-1;-1;-1;-1;16;18;9;3;0;0;0;0;0;0;5247;7901;4198;1086;0;0;0;0;0;0
34706;3;11;115;68;7;32;50;-1;-1;-1;-1;-1;-1;-1;24;12;5;0;0;0;0;0;0;0;10000;4857;2057;0;0;0;0;0;0;0
37751;3;11;134;70;7;4;13;50;-1;-1;-1;-1;-1;-1;15;10;10;4;0;0;0;0;0;0;6364;4318;4318;1818;0;0;0;0;0;0
21888;4;10;71;60;7;5;50;-1;-1;-1;-1;-1;-1;-1;20;11;3;0;0;0;0;0;0;0;7179;4103;1230;0;0;0;0;0;0;0
30082;4;13;134;70;3;32;7;50;-1;-1;-1;-1;-1;-1;8;10;15;2;0;0;0;0;0;0;3846;5128;7692;1230;0;0;0;0;0;0
37257;3;11;200;80;4;7;13;50;-1;-1;-1;-1;-1;-1;15;23;10;4;0;0;0;0;0;0;5122;8049;3415;1414;0;0;0;0;0;0
37784;4;11;200;80;4;7;13;50;-1;-1;-1;-1;-1;-1;10;23;15;4;0;0;0;0;0;0;3368;7895;5158;1473;0;0;0;0;0;0
22938;4;16;83;60;7;13;32;50;-1;-1;-1;-1;-1;-1;9;11;6;3;0;0;0;0;0;0;4118;5000;2941;1647;0;0;0;0;0;0
19867;4;13;66;60;7;13;50;0;0;0;0;0;0;0;12;5;3;0;0;0;0;0;0;0;7500;3000;1600;0;0;0;0;0;0;0
30021;4;17;134;70;7;13;50;-1;-1;-1;-1;-1;-1;-1;38;28;7;0;0;0;0;0;0;0;8152;5870;1552;0;0;0;0;0;0;0
37794;3;2;174;78;13;7;4;50;-1;-1;-1;-1;-1;-1;11;21;14;4;0;0;0;0;0;0;3846;7538;4923;1292;0;0;0;0;0;0
48027;4;11;245;80;4;7;13;50;-1;-1;-1;-1;-1;-1;10;25;11;3;0;0;0;0;0;0;5278;7917;4097;1055;0;0;0;0;0;0
34213;4;11;154;70;7;13;32;14;50;-1;-1;-1;-1;-1;20;13;9;12;4;0;0;0;0;0;7742;5161;3548;4516;1419;0;0;0;0;0
7921;2;7;45;40;7;50;-1;-1;-1;-1;-1;-1;-1;-1;13;5;0;0;0;0;0;0;0;0;6842;2526;0;0;0;0;0;0;0;0
43250;3;11;187;78;4;7;13;50;-1;-1;-1;-1;-1;-1;15;14;10;4;0;0;0;0;0;0;5205;4658;3562;1369;0;0;0;0;0;0
37804;3;17;158;76;36;50;-1;-1;-1;-1;-1;-1;-1;-1;34;44;0;0;0;0;0;0;0;0;7700;10000;0;0;0;0;0;0;0;0
18861;4;7;61;56;7;4;13;50;51;54;0;0;0;0;17;14;9;9;9;9;0;0;0;0;4889;4000;2667;2444;2444;2444;0;0;0;0
943;4;17;48;43;7;13;50;-1;-1;-1;-1;-1;-1;-1;9;12;8;0;0;0;0;0;0;0;3056;4167;2888;0;0;0;0;0;0;0
19888;3;16;71;60;7;14;50;-1;-1;-1;-1;-1;-1;-1;8;9;3;0;0;0;0;0;0;0;4348;4783;1565;0;0;0;0;0;0;0
45128;4;17;200;80;3;7;32;50;-1;-1;-1;-1;-1;-1;32;46;16;6;0;0;0;0;0;0;6059;8765;3059;1058;0;0;0;0;0;0
38322;4;23;200;77;5;7;32;50;-1;-1;-1;-1;-1;-1;19;15;10;4;0;0;0;0;0;0;6632;5158;3474;1488;0;0;0;0;0;0
19381;4;8;83;60;7;3;32;50;-1;-1;-1;-1;-1;-1;14;14;12;3;0;0;0;0;0;0;4889;4889;4444;1066;0;0;0;0;0;0
19386;4;16;77;60;7;13;50;0;0;0;0;0;0;0;9;16;3;0;0;0;0;0;0;0;4194;7742;1419;0;0;0;0;0;0;0
51132;4;10;264;80;4;7;13;32;50;-1;-1;-1;-1;-1;16;26;11;11;5;0;0;0;0;0;4017;7904;2620;2664;1257;0;0;0;0;0
50622;4;11;277;80;4;7;13;50;-1;-1;-1;-1;-1;-1;16;18;9;3;0;0;0;0;0;0;5258;7887;4175;1113;0;0;0;0;0;0
18879;4;11;66;60;7;13;50;0;0;0;0;0;0;0;16;6;3;0;0;0;0;0;0;0;7407;2963;1629;0;0;0;0;0;0;0
28749;4;13;115;70;7;13;32;50;-1;-1;-1;-1;-1;-1;17;8;10;3;0;0;0;0;0;0;8485;3939;5152;1575;0;0;0;0;0;0
21456;4;16;72;60;7;4;13;50;0;0;0;0;0;0;9;9;12;2;0;0;0;0;0;0;4138;4138;5517;1103;0;0;0;0;0;0
31186;3;17;97;64;7;50;-1;-1;-1;-1;-1;-1;-1;-1;28;16;0;0;0;0;0;0;0;0;7091;4000;0;0;0;0;0;0;0;0
16341;3;16;50;45;7;50;-1;-1;-1;-1;-1;-1;-1;-1;12;14;0;0;0;0;0;0;0;0;8750;10000;0;0;0;0;0;0;0;0
16342;3;16;63;58;7;50;-1;-1;-1;-1;-1;-1;-1;-1;15;18;0;0;0;0;0;0;0;0;8500;10000;0;0;0;0;0;0;0;0
12252;2;17;39;34;51;52;54;55;56;50;-1;-1;-1;-1;6;6;6;6;6;10;0;0;0;0;3750;3750;3750;3750;3750;6250;0;0;0;0
23519;3;1;115;70;7;13;50;-1;-1;-1;-1;-1;-1;-1;18;23;23;0;0;0;0;0;0;0;4286;5238;5259;0;0;0;0;0;0;0
50863;4;10;251;80;4;7;13;32;50;-1;-1;-1;-1;-1;16;26;11;11;5;0;0;0;0;0;3990;7882;2611;2660;1241;0;0;0;0;0
51172;4;10;264;80;4;7;13;32;50;-1;-1;-1;-1;-1;16;26;11;11;5;0;0;0;0;0;4017;7904;2620;2664;1257;0;0;0;0;0
4070;2;14;41;36;7;50;-1;-1;-1;-1;-1;-1;-1;-1;10;2;0;0;0;0;0;0;0;0;10000;2222;0;0;0;0;0;0;0;0
20577;4;13;71;60;7;38;50;0;0;0;0;0;0;0;7;12;2;0;0;0;0;0;0;0;4091;7272;1272;0;0;0;0;0;0;0
33054;4;11;128;70;7;35;5;50;-1;-1;-1;-1;-1;-1;18;11;11;5;0;0;0;0;0;0;6875;4375;4375;1756;0;0;0;0;0;0
23018;4;11;83;60;7;32;50;-1;-1;-1;-1;-1;-1;-1;15;6;3;0;0;0;0;0;0;0;7059;2941;1647;0;0;0;0;0;0;0
18413;3;16;62;57;13;50;-1;-1;-1;-1;-1;-1;-1;-1;6;6;0;0;0;0;0;0;0;0;3500;3500;0;0;0;0;0;0;0;0
15855;3;11;60;0;7;50;-1;-1;-1;-1;-1;-1;-1;-1;8;5;0;0;0;0;0;0;0;0;4737;3157;0;0;0;0;0;0;0;0
50856;4;10;251;80;4;7;13;32;50;-1;-1;-1;-1;-1;16;26;11;11;5;0;0;0;0;0;3990;7882;2611;2660;1241;0;0;0;0;0
29276;3;11;115;0;7;13;50;-1;-1;-1;-1;-1;-1;-1;19;9;6;0;0;0;0;0;0;0;7714;3714;2400;0;0;0;0;0;0;0
28660;4;16;115;70;7;13;50;-1;-1;-1;-1;-1;-1;-1;18;15;5;0;0;0;0;0;0;0;6977;5581;1913;0;0;0;0;0;0;0
50857;4;5;251;80;4;7;13;14;50;-1;-1;-1;-1;-1;29;31;3;15;6;0;0;0;0;0;5275;7875;2088;2784;1113;0;0;0;0;0
27988;3;16;112;68;7;13;14;50;-1;-1;-1;-1;-1;-1;10;17;7;3;0;0;0;0;0;0;4286;7429;2857;1142;0;0;0;0;0;0
34810;4;16;110;68;7;35;50;-1;-1;-1;-1;-1;-1;-1;19;13;5;0;0;0;0;0;0;0;7561;5366;2048;0;0;0;0;0;0;0
18427;3;16;35;30;7;50;-1;-1;-1;-1;-1;-1;-1;-1;8;10;0;0;0;0;0;0;0;0;8182;10000;0;0;0;0;0;0;0;0
20476;3;9;62;57;7;50;55;-1;-1;-1;-1;-1;-1;-1;6;2;13;0;0;0;0;0;0;0;3500;1200;7500;0;0;0;0;0;0;0
20477;3;10;62;57;7;50;55;-1;-1;-1;-1;-1;-1;-1;8;3;17;0;0;0;0;0;0;0;3333;1185;7407;0;0;0;0;0;0;0
20478;3;5;62;57;7;50;55;-1;-1;-1;-1;-1;-1;-1;11;4;22;0;0;0;0;0;0;0;3611;1333;6944;0;0;0;0;0;0;0
119310;4;0;670;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119316;4;0;670;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119323;4;0;670;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118114;4;12;670;100;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;283;0;0;0;0;0;0;0;0;0;8169;0;0;0;0;0;0;0;0;0
117355;4;1;600;100;4;7;32;36;-1;-1;-1;-1;-1;-1;114;144;60;44;0;0;0;0;0;0;5996;5996;3761;3076;0;0;0;0;0;0
117356;4;13;600;100;3;7;32;36;-1;-1;-1;-1;-1;-1;36;102;36;36;0;0;0;0;0;0;3506;9861;3506;3506;0;0;0;0;0;0
117357;4;12;600;100;50;-1;-1;-1;-1;-1;-1;-1;-1;-1;120;0;0;0;0;0;0;0;0;0;6666;0;0;0;0;0;0;0;0;0
117358;4;12;600;100;32;-1;-1;-1;-1;-1;-1;-1;-1;-1;120;0;0;0;0;0;0;0;0;0;6666;0;0;0;0;0;0;0;0;0
117359;4;12;600;100;5;-1;-1;-1;-1;-1;-1;-1;-1;-1;120;0;0;0;0;0;0;0;0;0;6666;0;0;0;0;0;0;0;0;0
109168;4;26;630;91;3;7;-1;-1;-1;-1;-1;-1;-1;-1;167;251;0;0;0;0;0;0;0;0;5259;7889;0;0;0;0;0;0;0;0
117361;4;12;600;100;7;-1;-1;-1;-1;-1;-1;-1;-1;-1;180;0;0;0;0;0;0;0;0;0;9999;0;0;0;0;0;0;0;0;0
117362;4;11;600;100;5;7;32;6;-1;-1;-1;-1;-1;-1;71;107;47;47;0;0;0;0;0;0;5259;7889;3506;3506;0;0;0;0;0;0
109171;4;1;640;91;73;7;-1;-1;-1;-1;-1;-1;-1;-1;184;275;0;0;0;0;0;0;0;0;5259;7888;0;0;0;0;0;0;0;0
117364;4;11;600;100;3;7;32;36;-1;-1;-1;-1;-1;-1;71;107;51;42;0;0;0;0;0;0;5259;7889;3761;3076;0;0;0;0;0;0
117365;4;11;600;100;5;7;36;32;-1;-1;-1;-1;-1;-1;71;107;51;42;0;0;0;0;0;0;5259;7889;3761;3076;0;0;0;0;0;0
117366;4;2;600;100;5;7;32;36;-1;-1;-1;-1;-1;-1;71;107;46;48;0;0;0;0;0;0;5259;7889;3418;3559;0;0;0;0;0;0
117367;4;2;600;100;5;7;32;6;-1;-1;-1;-1;-1;-1;71;107;48;46;0;0;0;0;0;0;5259;7889;3559;3418;0;0;0;0;0;0
117368;4;2;600;100;3;7;32;36;-1;-1;-1;-1;-1;-1;71;107;43;50;0;0;0;0;0;0;5259;7889;3161;3711;0;0;0;0;0;0
117369;4;2;600;100;4;7;32;36;-1;-1;-1;-1;-1;-1;71;107;45;49;0;0;0;0;0;0;5259;7889;3332;3610;0;0;0;0;0;0
117370;4;2;600;100;4;7;50;32;-1;-1;-1;-1;-1;-1;71;107;54;36;0;0;0;0;0;0;5259;7889;3997;2664;0;0;0;0;0;0
117391;4;12;600;100;7;-1;-1;-1;-1;-1;-1;-1;-1;-1;180;0;0;0;0;0;0;0;0;0;9999;0;0;0;0;0;0;0;0;0
117360;4;12;600;100;32;-1;-1;-1;-1;-1;-1;-1;-1;-1;120;0;0;0;0;0;0;0;0;0;6666;0;0;0;0;0;0;0;0;0
113834;4;12;655;100;50;-1;-1;-1;-1;-1;-1;-1;-1;-1;301;0;0;0;0;0;0;0;0;0;10012;0;0;0;0;0;0;0;0;0
113835;4;12;655;100;5;-1;-1;-1;-1;-1;-1;-1;-1;-1;229;0;0;0;0;0;0;0;0;0;7597;0;0;0;0;0;0;0;0;0
113842;4;12;655;100;6;-1;-1;-1;-1;-1;-1;-1;-1;-1;301;0;0;0;0;0;0;0;0;0;10012;0;0;0;0;0;0;0;0;0
117363;4;11;600;100;4;7;32;36;-1;-1;-1;-1;-1;-1;71;107;50;43;0;0;0;0;0;0;5259;7889;3711;3161;0;0;0;0;0;0
113853;4;12;655;100;3;36;49;-1;-1;-1;-1;-1;-1;-1;228;134;134;0;0;0;0;0;0;0;7572;4444;4444;0;0;0;0;0;0;0
113854;4;12;655;100;6;36;40;-1;-1;-1;-1;-1;-1;-1;301;134;134;0;0;0;0;0;0;0;10012;4444;4444;0;0;0;0;0;0;0
113859;4;12;655;100;5;59;36;-1;-1;-1;-1;-1;-1;-1;228;134;134;0;0;0;0;0;0;0;7572;4444;4444;0;0;0;0;0;0;0
113861;4;12;655;100;49;-1;-1;-1;-1;-1;-1;-1;-1;-1;285;0;0;0;0;0;0;0;0;0;9458;0;0;0;0;0;0;0;0;0
111305;4;12;660;100;32;-1;-1;-1;57;-1;-1;-1;-1;-1;210;0;0;0;66;0;0;0;0;0;6667;0;0;0;2100;0;0;0;0;0
111306;4;12;660;100;32;-1;-1;-1;57;-1;-1;-1;-1;-1;210;0;0;0;66;0;0;0;0;0;6667;0;0;0;2100;0;0;0;0;0
113889;4;12;670;100;6;-1;-1;-1;-1;-1;-1;-1;-1;-1;501;0;0;0;0;0;0;0;0;0;14486;0;0;0;0;0;0;0;0;0
113893;4;12;670;100;50;-1;-1;-1;-1;-1;-1;-1;-1;-1;377;0;0;0;0;0;0;0;0;0;10892;0;0;0;0;0;0;0;0;0
113905;4;12;670;100;49;-1;-1;-1;-1;-1;-1;-1;-1;-1;438;0;0;0;0;0;0;0;0;0;12665;0;0;0;0;0;0;0;0;0
113931;4;12;670;100;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;296;0;0;0;0;0;0;0;0;0;8555;0;0;0;0;0;0;0;0;0
113948;4;12;670;100;5;-1;-1;-1;-1;-1;-1;-1;-1;-1;283;0;0;0;0;0;0;0;0;0;8169;0;0;0;0;0;0;0;0;0
113969;4;12;670;100;4;-1;-1;-1;-1;-1;-1;-1;-1;-1;334;0;0;0;0;0;0;0;0;0;9666;0;0;0;0;0;0;0;0;0
113983;4;12;670;100;4;-1;-1;-1;-1;-1;-1;-1;-1;-1;335;0;0;0;0;0;0;0;0;0;9696;0;0;0;0;0;0;0;0;0
113984;4;12;670;100;5;-1;-1;-1;-1;-1;-1;-1;-1;-1;335;0;0;0;0;0;0;0;0;0;9696;0;0;0;0;0;0;0;0;0
113985;4;12;670;100;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;335;0;0;0;0;0;0;0;0;0;9696;0;0;0;0;0;0;0;0;0
113986;4;12;670;100;6;-1;-1;-1;-1;-1;-1;-1;-1;-1;594;0;0;0;0;0;0;0;0;0;17156;0;0;0;0;0;0;0;0;0
113987;4;12;670;100;7;-1;-1;-1;-1;-1;-1;-1;-1;-1;671;0;0;0;0;0;0;0;0;0;19392;0;0;0;0;0;0;0;0;0
115535;4;7;670;100;4;7;32;59;-1;-1;-1;-1;-1;-1;242;364;162;162;0;0;0;0;0;0;5259;7889;3506;3506;0;0;0;0;0;0
115536;4;3;670;100;4;7;36;49;-1;-1;-1;-1;-1;-1;182;273;130;106;0;0;0;0;0;0;5259;7889;3761;3076;0;0;0;0;0;0
115537;4;5;670;100;4;7;49;59;-1;-1;-1;-1;-1;-1;242;364;173;142;0;0;0;0;0;0;5259;7889;3761;3076;0;0;0;0;0;0
115538;4;10;670;100;4;7;32;36;-1;-1;-1;-1;-1;-1;182;273;121;121;0;0;0;0;0;0;5259;7889;3506;3506;0;0;0;0;0;0
115539;4;1;670;100;4;7;36;59;-1;-1;-1;-1;-1;-1;242;364;142;173;0;0;0;0;0;0;5259;7889;3076;3761;0;0;0;0;0;0
115540;4;5;670;100;73;7;32;49;-1;-1;-1;-1;-1;-1;242;364;173;142;0;0;0;0;0;0;5259;7889;3761;3076;0;0;0;0;0;0
115541;4;10;670;100;73;7;36;59;-1;-1;-1;-1;-1;-1;182;273;106;130;0;0;0;0;0;0;5259;7889;3076;3761;0;0;0;0;0;0
115542;4;1;670;100;73;7;32;36;-1;-1;-1;-1;-1;-1;242;364;173;142;0;0;0;0;0;0;5259;7889;3761;3076;0;0;0;0;0;0
115543;4;7;670;100;73;7;36;49;-1;-1;-1;-1;-1;-1;242;364;162;162;0;0;0;0;0;0;5259;7889;3506;3506;0;0;0;0;0;0
115544;4;3;670;100;73;7;49;59;-1;-1;-1;-1;-1;-1;182;273;121;121;0;0;0;0;0;0;5259;7889;3506;3506;0;0;0;0;0;0
115545;4;1;670;100;3;7;32;49;-1;-1;-1;-1;-1;-1;242;364;142;173;0;0;0;0;0;0;5259;7889;3076;3761;0;0;0;0;0;0
115546;4;7;670;100;3;7;32;36;-1;-1;-1;-1;-1;-1;242;364;162;162;0;0;0;0;0;0;5259;7889;3506;3506;0;0;0;0;0;0
115547;4;3;670;100;3;7;49;59;-1;-1;-1;-1;-1;-1;182;273;130;106;0;0;0;0;0;0;5259;7889;3761;3076;0;0;0;0;0;0
115548;4;5;670;100;3;7;36;59;-1;-1;-1;-1;-1;-1;242;364;173;142;0;0;0;0;0;0;5259;7889;3761;3076;0;0;0;0;0;0
115549;4;10;670;100;3;7;32;59;-1;-1;-1;-1;-1;-1;182;273;121;121;0;0;0;0;0;0;5259;7889;3506;3506;0;0;0;0;0;0
115550;4;20;670;100;5;7;49;59;-1;-1;-1;-1;-1;-1;242;364;142;173;0;0;0;0;0;0;5259;7889;3076;3761;0;0;0;0;0;0
115551;4;3;670;100;5;7;36;49;-1;-1;-1;-1;-1;-1;182;273;121;121;0;0;0;0;0;0;5259;7889;3506;3506;0;0;0;0;0;0
115552;4;10;670;100;5;7;32;36;-1;-1;-1;-1;-1;-1;182;273;130;106;0;0;0;0;0;0;5259;7889;3761;3076;0;0;0;0;0;0
115553;4;1;670;100;5;7;32;49;-1;-1;-1;-1;-1;-1;242;364;162;162;0;0;0;0;0;0;5259;7889;3506;3506;0;0;0;0;0;0
115554;4;7;670;100;5;7;32;59;-1;-1;-1;-1;-1;-1;242;364;142;173;0;0;0;0;0;0;5259;7889;3076;3761;0;0;0;0;0;0
115555;4;10;670;100;73;7;32;49;-1;-1;-1;-1;-1;-1;182;273;121;121;0;0;0;0;0;0;5259;7889;3506;3506;0;0;0;0;0;0
115556;4;1;670;100;73;7;36;59;-1;-1;-1;-1;-1;-1;242;364;162;162;0;0;0;0;0;0;5259;7889;3506;3506;0;0;0;0;0;0
115557;4;7;670;100;73;7;32;59;-1;-1;-1;-1;-1;-1;242;364;173;142;0;0;0;0;0;0;5259;7889;3761;3076;0;0;0;0;0;0
115558;4;5;670;100;73;7;32;36;-1;-1;-1;-1;-1;-1;242;364;142;173;0;0;0;0;0;0;5259;7889;3076;3761;0;0;0;0;0;0
115559;4;3;670;100;73;7;49;59;-1;-1;-1;-1;-1;-1;182;273;121;121;0;0;0;0;0;0;5259;7889;3506;3506;0;0;0;0;0;0
115560;4;20;670;100;5;7;32;49;-1;-1;-1;-1;-1;-1;242;364;162;162;0;0;0;0;0;0;5259;7889;3506;3506;0;0;0;0;0;0
115561;4;3;670;100;5;7;32;59;-1;-1;-1;-1;-1;-1;182;273;106;130;0;0;0;0;0;0;5259;7889;3076;3761;0;0;0;0;0;0
115562;4;10;670;100;5;7;36;59;-1;-1;-1;-1;-1;-1;182;273;106;130;0;0;0;0;0;0;5259;7889;3076;3761;0;0;0;0;0;0
