id,id_property_1,id_property_2,id_property_3,desc,coeff_1,coeff_2,coeff_3,unk_7,unk_8,amount_1,amount_2,amount_3,id_aura,slot,req_skill,req_skill_value,min_scaling_level,charges,type_1,type_2,type_3,unk_1,req_player_level,max_scaling_level,scaling_type,unk_6,unk_5
3476,5,57,0,"+$k1 Intellect and +$k2 PvP Power",0.500000,0.500000,0.000000,0,0,8,8,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3477,4,32,0,"+$k1 Strength and +$k2 Critical Strike",0.500000,1.000000,0.000000,0,0,8,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3479,4,13,0,"+$k1 Strength and +$k2 Dodge",0.500000,1.000000,0.000000,0,0,8,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3480,4,35,0,"+$k1 Strength and +$k2 PvP Resilience",0.500000,0.500000,0.000000,0,0,8,8,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3481,4,36,0,"+$k1 Strength and +$k2 Haste",0.500000,1.000000,0.000000,0,0,8,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3484,3,35,0,"+$k1 Agility and +$k2 PvP Resilience",0.500000,0.500000,0.000000,0,0,8,8,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3485,3,36,0,"+$k1 Agility and +$k2 Haste",0.500000,1.000000,0.000000,0,0,8,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3486,5,36,0,"+$k1 Intellect and +$k2 Haste",0.500000,1.000000,0.000000,0,0,8,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3487,5,32,0,"+$k1 Intellect and +$k2 Critical Strike",0.500000,1.000000,0.000000,0,0,8,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3489,5,35,0,"+$k1 Intellect and +$k2 PvP Resilience",0.500000,0.500000,0.000000,0,0,8,8,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3491,3,32,0,"+$k1 Agility and +$k2 Critical Strike",0.800000,1.000000,0.000000,0,0,8,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3495,13,14,0,"+$k1 Dodge and +$k2 Parry",1.000000,1.000000,0.000000,0,0,16,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3496,14,13,0,"+$k1 Parry and +$k2 Dodge",1.000000,1.000000,0.000000,0,0,16,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3497,36,32,0,"+$k1 Haste and +$k2 Critical Strike",1.000000,1.000000,0.000000,0,0,16,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3498,36,13,0,"+$k1 Haste and +$k2 Dodge",1.000000,1.000000,0.000000,0,0,16,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3501,32,13,0,"+$k1 Critical Strike and +$k2 Dodge",1.000000,1.000000,0.000000,0,0,16,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3503,35,7,0,"+$k1 PvP Resilience and +$k2 Stamina",0.500000,0.750000,0.000000,0,0,8,12,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3506,32,40,0,"+$k1 Critical Strike and +$k2 Versatility",1.000000,1.000000,0.000000,0,0,16,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3507,32,36,0,"+$k1 Critical Strike and +$k2 Haste",1.000000,1.000000,0.000000,0,0,16,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3508,35,40,0,"+$k1 PvP Resilience and +$k2 Versatility",0.500000,1.000000,0.000000,0,0,8,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3509,36,40,0,"+$k1 Haste and +$k2 Versatility",1.000000,1.000000,0.000000,0,0,16,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3510,5,40,0,"+$k1 Intellect and +$k2 Versatility",0.500000,1.000000,0.000000,0,0,8,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3513,35,40,0,"+$k1 Versatilityand +$k2 PvP Resilience",0.500000,1.000000,0.000000,0,0,8,16,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3515,32,57,0,"+$k1 Critical Strike and +$k2 PvP Power",1.000000,0.500000,0.000000,0,0,16,8,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3517,36,57,0,"+$k1 Haste and +$k2 PvP Power",1.000000,0.500000,0.000000,0,0,16,8,0,0,32,0,0,60,0,5,5,0,0,0,80,-4,0,0
3518,4,0,0,"+$k1 Strength",1.000000,0.000000,0.000000,0,0,20,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-5,0,0
3519,3,0,0,"+$k1 Agility",1.000000,0.000000,0.000000,0,0,20,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-5,0,0
3520,5,0,0,"+$k1 Intellect",1.000000,0.000000,0.000000,0,0,20,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-5,0,0
3522,13,0,0,"+$k1 Dodge",2.000000,0.000000,0.000000,0,0,40,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-5,0,0
3523,14,0,0,"+$k1 Parry",2.000000,0.000000,0.000000,0,0,40,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-5,0,0
3524,36,0,0,"+$k1 Haste",2.000000,0.000000,0.000000,0,0,40,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-5,0,0
3525,32,0,0,"+$k1 Critical Strike",2.000000,0.000000,0.000000,0,0,40,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-5,0,0
3530,35,0,0,"+$k1 PvP Resilience",1.000000,0.000000,0.000000,0,0,20,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-5,0,0
3532,7,0,0,"+$k1 Stamina",1.500000,0.000000,0.000000,0,0,30,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-4,0,0
3533,40,0,0,"+$k1 Versatility",2.000000,0.000000,0.000000,0,0,40,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-5,0,0
3535,57,0,0,"+$k1 PvP Power",1.000000,0.000000,0.000000,0,0,20,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-5,0,0
3536,4,7,0,"+$k1 Strength and +$k2 Stamina",0.500000,0.750000,0.000000,0,0,10,15,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3537,3,7,0,"+$k1 Agility and +$k2 Stamina",0.500000,0.750000,0.000000,0,0,10,15,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3538,5,7,0,"+$k1 Intellect and +$k2 Stamina",0.500000,0.750000,0.000000,0,0,10,15,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3540,13,7,0,"+$k1 Dodge and +$k2 Stamina",1.000000,0.750000,0.000000,0,0,20,15,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3541,14,7,0,"+$k1 Parry and +$k2 Stamina",1.000000,0.750000,0.000000,0,0,20,15,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3542,36,7,0,"+$k1 Haste and +$k2 Stamina",1.000000,0.750000,0.000000,0,0,20,15,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3543,32,7,0,"+$k1 Critical Strike and +$k2 Stamina",1.000000,0.750000,0.000000,0,0,20,15,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3544,3,32,0,"+$k1 Agility and +$k2 Critical Strike",0.500000,1.000000,0.000000,0,0,10,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3545,5,40,0,"+$k1 Intellect and +$k2 Versatility",0.500000,1.000000,0.000000,0,0,10,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3548,5,57,0,"+$k1 Intellect and +$k2 PvP Power",0.500000,0.500000,0.000000,0,0,10,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3549,4,32,0,"+$k1 Strength and +$k2 Critical Strike",0.500000,1.000000,0.000000,0,0,10,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3551,4,13,0,"+$k1 Strength and +$k2 Dodge",0.500000,1.000000,0.000000,0,0,10,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3552,4,35,0,"+$k1 Strength and +$k2 PvP Resilience",0.500000,0.500000,0.000000,0,0,10,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3553,4,36,0,"+$k1 Strength and +$k2 Haste",0.500000,1.000000,0.000000,0,0,10,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3556,3,35,0,"+$k1 Agility and +$k2 PvP Resilience",0.500000,0.500000,0.000000,0,0,10,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3557,3,36,0,"+$k1 Agility and +$k2 Haste",0.500000,1.000000,0.000000,0,0,10,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3559,5,32,0,"+$k1 Intellect and +$k2 Critical Strike",0.500000,1.000000,0.000000,0,0,10,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3561,5,35,0,"+$k1 Intellect and +$k2 PvP Resilience",0.500000,0.500000,0.000000,0,0,10,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3563,5,36,0,"+$k1 Intellect and +$k2 Haste",0.500000,1.000000,0.000000,0,0,10,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3568,13,14,0,"+$k1 Dodge and +$k2 Parry",1.000000,1.000000,0.000000,0,0,20,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3569,14,13,0,"+$k1 Parry and +$k2 Dodge",1.000000,1.000000,0.000000,0,0,20,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3570,36,32,0,"+$k1 Haste and +$k2 Critical Strike",1.000000,1.000000,0.000000,0,0,20,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3571,36,13,0,"+$k1 Haste and +$k2 Dodge",1.000000,1.000000,0.000000,0,0,20,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3574,32,13,0,"+$k1 Critical Strike and +$k2 Dodge",1.000000,1.000000,0.000000,0,0,20,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3576,35,7,0,"+$k1 PvP Resilience and +$k2 Stamina",0.500000,0.750000,0.000000,0,0,10,15,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3579,32,40,0,"+$k1 Critical Strike and +$k2 Versatility",1.000000,1.000000,0.000000,0,0,20,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3580,32,36,0,"+$k1 Critical Strike and +$k2 Haste",1.000000,1.000000,0.000000,0,0,20,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3581,35,40,0,"+$k1 PvP Resilience and +$k2 Versatility",0.500000,1.000000,0.000000,0,0,10,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3582,36,40,0,"+$k1 Haste and +$k2 Versatility",1.000000,1.000000,0.000000,0,0,20,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3587,36,40,0,"+$k1 Haste and +$k2 Versatility",0.500000,0.500000,0.000000,0,0,10,20,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3588,32,57,0,"+$k1 Critical Strike and +$k2 PvP Power",1.000000,0.500000,0.000000,0,0,20,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3590,36,57,0,"+$k1 Haste and +$k2 PvP Power",1.000000,0.500000,0.000000,0,0,20,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-5,0,0
3591,5,40,0,"Test +$k1 Intellect and +$k2 Versatility",0.000000,0.000000,0.000000,0,0,4,2,0,0,0,165,100,1,0,5,5,0,0,0,0,0,0,0
3592,54288,0,0,"+$54288s1 Spell Power vs Undead",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,50,0,3,0,0,0,0,0,0,0,0
3593,54289,0,0,"+$54289s1 Attack Power vs Undead",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,50,0,3,0,0,0,0,0,0,0,0
3595,54449,60209,0,"Rune of Spellbreaking",0.000000,0.000000,0.000000,0,0,0,0,0,161,1,960,1,1,0,3,3,0,0,0,0,0,0,0
3597,54718,0,0,"Master Firestone",0.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0
3599,54735,0,0,"Electromagnetic Pulse Generator",0.000000,0.000000,0.000000,0,0,0,0,0,0,1,202,250,1,0,7,0,0,0,0,0,0,0,0
3600,35,0,0,"+$k1 PvP Resilience",0.375000,0.000000,0.000000,0,0,6,0,0,0,32,0,0,0,0,5,0,0,0,0,80,-4,0,0
3601,67890,30645,0,"Frag Belt",0.000000,0.000000,0.000000,0,0,0,0,0,0,1,202,250,55,0,7,0,0,0,0,0,0,0,0
3602,45,0,0,"+$k1 Spell Power",0.437500,0.000000,0.000000,0,0,7,0,0,0,32,0,0,0,0,5,0,0,0,0,80,-4,0,0
3605,55001,3,0,"Flexweave Underlay",0.000000,0.000000,0.000000,0,0,0,23,0,0,1,202,350,1,0,7,0,0,0,0,0,0,0,0
3607,29,0,0,"+$k1 Ranged Haste",0.920000,0.000000,0.000000,0,0,40,0,0,0,33,0,0,142,0,5,0,0,0,0,70,-1,0,0
3608,32,0,0,"+$k1 Critical Strike",0.920000,0.000000,0.000000,0,0,40,0,0,0,33,0,0,142,0,5,0,0,0,0,70,-1,0,0
3609,55146,0,0,"Firestone",0.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0
3610,55147,0,0,"Firestone",0.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0
3611,55148,0,0,"Greater Firestone",0.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0
3612,55149,0,0,"Major Firestone",0.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0
3613,55150,55157,0,"Fel Firestone",0.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0
3614,55151,0,0,"Grand Firestone",0.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0
3615,55172,17809,0,"Spellstone",0.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0
3616,55176,17809,0,"Greater Spellstone",0.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0
3617,55180,17809,0,"Major Spellstone",0.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0
3618,55189,17809,0,"Master Spellstone",0.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0
3619,55191,17809,0,"Demonic Spellstone",0.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0
3620,55195,17809,0,"Grand Spellstone",0.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0
3621,32,44797,0,"+$k1 Critical Strike and $44797s1% Increased Critical Effect",2.625000,0.000000,0.000000,0,0,42,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3622,32,11818,0,"+$k1 Critical Strike and $11818s1% Spell Reflect",3.130000,0.000000,0.000000,0,0,50,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3623,5,55275,0,"+$k1 Intellect and +$55275s1% Maximum Mana",1.315000,0.000000,0.000000,0,0,21,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3624,32,55378,0,"+$k1 Critical Strike and Reduces Snare/Root Duration by $55378s1%",2.625000,0.000000,0.000000,0,0,42,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3625,32,23990,0,"+$k1 Critical Strike and Minor Run Speed Increase",2.625000,0.000000,0.000000,0,0,42,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3626,5,32842,0,"+$k1 Intellect and 2% Reduced Threat",1.315000,0.000000,0.000000,0,0,21,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3627,5,55381,0,"+$k1 Intellect and Chance to restore mana on spellcast",1.315000,0.000000,0.000000,0,0,21,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3628,3,44797,0,"+$k1 Agility and $44797s1% Increased Critical Effect",1.315000,0.000000,0.000000,0,0,21,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3630,13,32844,0,"+$k1 Dodge and Chance to Restore Health on Hit",2.625000,0.000000,0.000000,0,0,42,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3631,13,55283,0,"+$k1 Dodge and +$55283s1% Shield Block Value",2.625000,0.000000,0.000000,0,0,42,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3632,5,23990,0,"+$k1 Intellect and Minor Run Speed Increase",1.315000,0.000000,0.000000,0,0,21,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3633,40,44797,0,"+$k1 Versatility and 3% Increased Critical Effect",2.625000,0.000000,0.000000,0,0,42,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3634,7,55345,0,"+$k1 Stamina and Reduce Spell Damage Taken by 2%",2.000000,0.000000,0.000000,0,0,32,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3635,5,55366,0,"+$k1 Intellect and Silence Duration Reduced by 10%",1.315000,0.000000,0.000000,0,0,21,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3636,32,55357,0,"+$k1 Critical Strike and Fear Duration Reduced by $55357s1%",2.625000,0.000000,0.000000,0,0,42,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3637,7,55344,0,"+$k1 Stamina and 2% Increased Armor Value from Items",2.000000,0.000000,0.000000,0,0,32,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3638,32,55358,0,"+$k1 Critical Strike and Stun Duration Reduced by $55358s1%",2.625000,0.000000,0.000000,0,0,42,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3639,5,55358,0,"+$k1 Intellect and Stun Duration Reduced by 10%",1.315000,0.000000,0.000000,0,0,21,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3640,36,61356,0,"+$k1 Haste and Sometimes Heal on Your Crits",2.625000,0.000000,0.000000,0,0,42,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3641,32,55337,0,"+$k1 Critical Strike and +$55337s1% Mana",2.625000,0.000000,0.000000,0,0,42,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3642,7,55358,0,"+$k1 Stamina and Stun Duration Reduced by 10%",2.000000,0.000000,0.000000,0,0,32,0,0,0,32,0,0,60,0,5,3,0,0,0,80,-4,0,0
3643,55380,39958,0,"Chance to Increase Melee/Ranged Attack Speed",0.000000,0.000000,0.000000,0,0,16,0,0,0,0,0,0,60,0,3,0,0,0,0,0,0,0,0
3644,3,0,0,"+$k1 Agility",1.167000,0.000000,0.000000,0,0,14,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-3,0,0
3646,13,0,0,"+$k1 Dodge",2.334000,0.000000,0.000000,0,0,28,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-3,0,0
3647,36,0,0,"+$k1 Haste",2.334000,0.000000,0.000000,0,0,28,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-3,0,0
3648,14,0,0,"+$k1 Parry",2.334000,0.000000,0.000000,0,0,28,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-3,0,0
3649,4,0,0,"+$k1 Strength",1.167000,0.000000,0.000000,0,0,14,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-3,0,0
3650,5,0,0,"+$k1 Intellect",1.167000,0.000000,0.000000,0,0,14,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-3,0,0
3652,32,0,0,"+$k1 Critical Strike",2.334000,0.000000,0.000000,0,0,28,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-3,0,0
3653,40,0,0,"+$k1 Versatility",2.334000,0.000000,0.000000,0,0,28,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-3,0,0
3655,7,0,0,"+$k1 Stamina",1.750000,0.000000,0.000000,0,0,21,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-3,0,0
3656,57,0,0,"+$k1 PvP Power",1.167000,0.000000,0.000000,0,0,14,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-3,0,0
3662,35,0,0,"+$k1 PvP Resilience",1.167000,0.000000,0.000000,0,0,14,0,0,0,32,0,0,60,0,5,0,0,0,0,80,-3,0,0
3663,3,32,0,"+$k1 Agility and +$k2 Critical Strike",0.584000,1.167000,0.000000,0,0,7,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3664,3,7,0,"+$k1 Agility and +$k2 Stamina",0.584000,0.840000,0.000000,0,0,7,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3665,32,7,0,"+$k1 Critical Strike and +$k2 Stamina",1.167000,0.835000,0.000000,0,0,14,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3668,13,7,0,"+$k1 Dodge and +$k2 Stamina",1.167000,0.840000,0.000000,0,0,14,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3669,36,7,0,"+$k1 Haste and +$k2 Stamina",1.167000,0.840000,0.000000,0,0,14,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3670,14,7,0,"+$k1 Parry and +$k2 Stamina",1.167000,0.840000,0.000000,0,0,14,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3671,4,7,0,"+$k1 Strength and +$k2 Stamina",0.584000,0.840000,0.000000,0,0,7,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3672,5,40,0,"+$k1 Intellect and +$k2 Versatility",0.584000,1.167000,0.000000,0,0,7,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3674,5,57,0,"+$k1 Intellect and +$k2 PvP Power",0.584000,0.584000,0.000000,0,0,7,7,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3675,5,7,0,"+$k1 Intellect and +$k2 Stamina",0.584000,0.840000,0.000000,0,0,7,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3676,38,32,0,"+$k1 Attack Power and +$k2 Critical Strike (OLD)",0.000000,0.000000,0.000000,0,0,7,7,0,0,0,0,0,1,0,5,5,0,0,0,80,0,0,0
3677,3,36,0,"+$k1 Agility and +$k2 Haste",0.584000,1.167000,0.000000,0,0,7,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3680,3,35,0,"+$k1 Agility and +$k2 PvP Resilience",0.584000,0.584000,0.000000,0,0,7,7,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3681,4,32,0,"+$k1 Strength and +$k2 Critical Strike",0.584000,1.167000,0.000000,0,0,7,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3683,4,13,0,"+$k1 Strength and +$k2 Dodge",0.585000,1.167000,0.000000,0,0,7,7,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3684,4,35,0,"+$k1 Strength and +$k2 PvP Resilience",0.584000,0.584000,0.000000,0,0,7,7,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3685,4,36,0,"+$k1 Strength and +$k2 Haste",0.584000,1.167000,0.000000,0,0,7,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3690,5,32,0,"+$k1 Intellect and +$k2 Critical Strike",0.584000,1.167000,0.000000,0,0,7,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3692,5,35,0,"+$k1 Intellect and +$k2 PvP Resilience",0.584000,0.584000,0.000000,0,0,7,7,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3693,5,36,0,"+$k1 Intellect and +$k2 Haste",0.584000,1.167000,0.000000,0,0,7,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3694,13,14,0,"+$k1 Dodge and +$k2 Parry",1.167000,1.167000,0.000000,0,0,14,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3695,14,13,0,"+$k1 Parry and +$k2 Dodge",1.167000,1.167000,0.000000,0,0,14,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3696,36,32,0,"+$k1 Haste and +$k2 Critical Strike",1.167000,1.167000,0.000000,0,0,14,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3697,36,13,0,"+$k1 Haste and +$k2 Dodge",1.167000,1.167000,0.000000,0,0,14,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3698,32,40,0,"+$k1 Critical Strike and +$k2 Versatility",1.167000,1.167000,0.000000,0,0,14,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3700,13,7,0,"+$k1 Dodge and +$k2 Stamina",1.167000,0.835000,0.000000,0,0,14,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3701,36,40,0,"+$k1 Haste and +$k2 Versatility",1.167000,1.167000,0.000000,0,0,14,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3702,36,7,0,"+$k1 Haste and +$k2 Stamina",1.167000,0.835000,0.000000,0,0,14,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3703,32,36,0,"+$k1 Critical Strike and +$k2 Haste",1.167000,1.167000,0.000000,0,0,14,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3704,32,13,0,"+$k1 Critical Strike and +$k2 Dodge",1.167000,1.167000,0.000000,0,0,14,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3706,5,7,0,"+$k1 Intellect and +$k2 Stamina",0.584000,0.835000,0.000000,0,0,7,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3707,35,40,0,"+$k1 PvP Resilience and +$k2 Versatility",0.584000,1.167000,0.000000,0,0,7,14,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3708,35,7,0,"+$k1 PvP Resilience and +$k2 Stamina",0.584000,0.835000,0.000000,0,0,7,10,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3709,32,57,0,"+$k1 Critical Strike and +$k2 PvP Power",1.167000,0.584000,0.000000,0,0,14,7,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3716,36,57,0,"+$k1 Haste and +$k2 PvP Power",1.167000,0.584000,0.000000,0,0,14,7,0,0,32,0,0,60,0,5,5,0,0,0,80,-3,0,0
3717,0,0,0,"Socket Bracer",0.000000,0.000000,0.000000,0,0,1,0,0,0,1,164,400,1,0,0,0,0,0,0,0,0,0,0
3718,45,40,0,"+$k1 Spell Power and +$k2 Versatility",0.180000,0.120000,0.000000,0,0,35,12,0,0,33,0,0,142,0,5,5,0,0,0,70,-1,0,0
3719,45,40,0,"+$k1 Spell Power and +$k2 Versatility",0.180000,0.160000,0.000000,0,0,50,20,0,0,33,0,0,142,0,5,5,0,0,0,70,-1,0,0
3720,45,7,0,"+$k1 Spell Power and +$k2 Stamina",0.180000,0.160000,0.000000,0,0,35,20,0,0,33,0,0,142,0,5,5,0,0,0,70,-1,0,0
